URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/8de6c09e/schonebergerweg,Apartment Schonebergerweg 89 B,3023 ZJ (Nieuwe Westen),1295,85,2,Upholstered,Lovely upholstered apartment for rent in Rotterdam with 1 bedroom in the Nieuwe Westen district.,5 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1929,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8de6c09e/rotterdam/parkzoom-beheer-bv/request-details,2022-08-03 17:42:26
https://www.pararius.com/apartment-for-rent/rotterdam/344f21d5/westersingel,Apartment Westersingel,3014 GR (Oude Westen),1760,80,3,Upholstered or furnished,2de floor  ,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/344f21d5/rotterdam/additio-admin/request-details,2022-08-03 17:42:27
https://www.pararius.com/apartment-for-rent/rotterdam/6d73c9fd/houtlaan,Apartment Houtlaan,3016 DA (Nieuwe Werk),2750,124,3,Upholstered,123Wonen The rental agent offers:,6 weeks,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2021,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6d73c9fd/rotterdam/123wonen-rotterdam/request-details,2022-08-03 17:42:28
https://www.pararius.com/apartment-for-rent/rotterdam/4c97a6ad/bloklandstraat,Apartment Bloklandstraat,3036 TN (Oude Noorden),1250,40,2,Upholstered,"Would you like to live in an apartment in the ""Oude Noorden"" district surrounded by greenery, close to public transport, the river called ""de Rotte"" and the varied range of shops on the Zwaanshals?",6 weeks,consultation,"Accessible for disabled people, accessible for seniors",Good,120,Apartment,Existing building,1899,Location type is not available,1,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4c97a6ad/rotterdam/j-j-h-vastgoed-beheer/request-details,2022-08-03 17:42:29
https://www.pararius.com/house-for-rent/rotterdam/e4bcd00f/maashaven-n-z,House Maashaven N.z.,3072 AE (Katendrecht),2495,210,8,Upholstered,"It's a view in a million. One that never bores: Katendrecht with the Rijnhaven, Maashaven, ships on the Maas, the high-rise icons of the city. What a place to live in Rotterdam this is. Here, in the Green Cape, Rotterdam still feels like the port city of yesteryear with its raw edges. But then combined with the comfort and luxury of today. What makes this house extra special is that it is a recently completed new-build home: ready to add the finishing touch to your own taste. Including your outdoor area such as backyard, balcony and roof terrace.  ",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2021,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4bcd00f/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:42:30
https://www.pararius.com/house-for-rent/rotterdam/bd3700ec/zwijndrechtsestraat,House Zwijndrechtsestraat,3073 RK (Bloemhof),1295,72,3,Furnished,Beautiful furnished house for rent in Rotterdam with 2 bedrooms in the Bloemhof district.,6 weeks,consultation,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,1904,in a residential area,2,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/bd3700ec/rotterdam/rotsvast-rotterdam/request-details,2022-08-03 17:42:31
https://www.pararius.com/apartment-for-rent/rotterdam/bc3c63e2/ramlehweg,Apartment Ramlehweg 22 B,3061 JX (Kralingen West),1500,63,4,Interior is not available,Beautiful apartment for rent in Rotterdam with 3 bedrooms in the Kralingen West district.,6 weeks,Not available to book,Specifics are not available,Reasonable,240,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/bc3c63e2/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-03 17:42:32
https://www.pararius.com/apartment-for-rent/rotterdam/13014966/goudsesingel,Apartment Goudsesingel 229 E,3031 EK (Rubroek),1365,65,2,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 1 bedroom in the Rubroek district.,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1953,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/13014966/rotterdam/heimstaden/request-details,2022-08-03 17:42:33
https://www.pararius.com/apartment-for-rent/rotterdam/f79dc5a4/schilperoortstraat,Apartment Schilperoortstraat,3082 SN (Oud Charlois),1455,84,3,Shell,Lovely apartment for rent in Rotterdam with 2 bedrooms in the Oud Charlois district.,6 weeks,Not available to book,Specifics are not available,Good,210,Apartment,Existing building,1938,Location type is not available,2,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f79dc5a4/rotterdam/duna-vastgoed-beheer/request-details,2022-08-03 17:42:34
https://www.pararius.com/apartment-for-rent/rotterdam/671247dd/schilperoortstraat,Apartment Schilperoortstraat,3082 SN (Oud Charlois),995,54,2,Shell,Nice apartment for rent in Rotterdam with 1 bedroom in the Oud Charlois district.,6 weeks,Not available to book,Specifics are not available,Good,135,Apartment,Existing building,1938,Location type is not available,1,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/671247dd/rotterdam/duna-vastgoed-beheer/request-details,2022-08-03 17:42:35
https://www.pararius.com/apartment-for-rent/rotterdam/76954b7b/handelsplein,Apartment Handelsplein 107,3071 PR (Kop van Zuid - Entrepot),1950,110,2,Furnished,"FOR RENT: Exclusive two-layer loft apartment with parking place, lift and a lovely roof terrace, sunshine the whole day!",6 weeks,Not available to book,Specifics are not available,Good,328,Apartment,Existing building,1996,Location type is not available,1,1,2,Not present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/76954b7b/rotterdam/stad-en-land-makelaars/request-details,2022-08-03 17:42:36
https://www.pararius.com/apartment-for-rent/rotterdam/f189c83e/amethiststraat,Apartment Amethiststraat 36,3051 VD (Hillegersberg Zuid),1695,107,3,Upholstered,Charming apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,6 weeks,Not available to book,Specifics are not available,Good,310,Apartment,Existing building,1927,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f189c83e/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-03 17:42:37
https://www.pararius.com/apartment-for-rent/rotterdam/1ae541c7/kleiweg,Apartment Kleiweg 235,3051 XK (Hillegersberg Zuid),1595,95,3,Upholstered,Lovely apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,6 weeks,Not available to book,Specifics are not available,Good,275,Apartment,Existing building,1927,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1ae541c7/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-03 17:42:38
https://www.pararius.com/apartment-for-rent/rotterdam/d30fe526/churchillplein,Apartment Churchillplein,3011 EW (Stadsdriehoek),1895,75,4,Upholstered or furnished,CHURCHILLPLEIN 26 IN ROTTERDAM,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1981,in a residential area,3,2,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d30fe526/rotterdam/parkstone/request-details,2022-08-03 17:42:39
https://www.pararius.com/apartment-for-rent/rotterdam/ee28c0cb/boompjes,Apartment Boompjes,3011 XZ (Stadsdriehoek),1595,60,2,Upholstered or furnished,LIVING WITH FANTASTIC VIEWS OVER THE MAAS RIVER!,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1988,in a residential area,1,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ee28c0cb/rotterdam/parkstone/request-details,2022-08-03 17:42:40
https://www.pararius.com/room-for-rent/rotterdam/1f3f9d76/ackersdijkstraat,Room Ackersdijkstraat,3037 VK (Liskwartier),595,21,1,Upholstered or furnished,Comfortable furnished or upholstered room for rent in Rotterdam in the Liskwartier district.,6 weeks,Not available to book,Specifics are not available,Excellent,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1f3f9d76/rotterdam/d-s-vastgoed/request-details,2022-08-03 17:42:41
https://www.pararius.com/apartment-for-rent/rotterdam/e9be93d2/bergselaan,Apartment Bergselaan 231 C 02,3038 CB (Bergpolder),1500,83,3,Interior is not available,Lovely apartment for rent in Rotterdam with 3 bedrooms in the Bergpolder district.,6 weeks,consultation,Specifics are not available,Good,224,Apartment,Existing building,1933,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/e9be93d2/rotterdam/real-estate/request-details,2022-08-03 17:42:42
https://www.pararius.com/studio-for-rent/rotterdam/fce8814a/jacob-catsstraat,Studio Jacob Catsstraat 96 B02,3035 PS (Oude Noorden),750,22,1,Upholstered,Offered for rent!   ,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fce8814a/rotterdam/woning-rent/request-details,2022-08-03 17:42:44
https://www.pararius.com/apartment-for-rent/rotterdam/6bea4a9a/nico-koomanskade,Apartment Nico Koomanskade,3072 LM (Katendrecht),1245,40,1,Furnished,"Super cool, industrial furnished LOFT for rent on the 9th floor in Rotterdam at the Nico Koomanskade, opposite hotel New York, in Katendrecht. This house is part of the project Fenixloods on the Rijnhaven. Living on the water in a former harbor warehouse with a spectacular view of the Maas. The house has retained the beautiful characteristic industrial features of the former harbor warehouse.",6 weeks,Not available to book,Specifics are not available,Good,100,Apartment,Existing building,2019,Location type is not available,1,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6bea4a9a/rotterdam/benhousing/request-details,2022-08-03 17:42:45
https://www.pararius.com/apartment-for-rent/rotterdam/2728c662/lange-hilleweg,Apartment Lange Hilleweg 5,3073 BG (Bloemhof),1750,100,5,Upholstered,Are you looking for a suitable home with 4 friends to live in a house together under a sustainable common household? Are you in the phase of graduation / working and looking for a job in the short term?,7 weeks,Not available to book,Specifics are not available,Excellent,270,Apartment,Existing building,1924,Location type is not available,4,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2728c662/rotterdam/tweelwonen-nl-rotterdam/request-details,2022-08-03 17:42:46
https://www.pararius.com/apartment-for-rent/rotterdam/d04805c9/gedempte-zalmhaven,Apartment Gedempte Zalmhaven,3011 BT (Stadsdriehoek),2795,102,3,Upholstered,"Spacious and HIGH-END renovated luxury 3-room apartment on the 30th floor, overlooking the beautiful Rotterdam skyline. In addition, you can make endless use of facilities such as a sauna, the swimming pool or the fitness. Guest houses available.  ",7 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2000,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d04805c9/rotterdam/rotterdam-apartments/request-details,2022-08-03 17:42:47
https://www.pararius.com/apartment-for-rent/rotterdam/b8e263ba/straatweg,Apartment Straatweg 42 B,3051 BG (Hillegersberg Zuid),1050,61,3,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,7 weeks,consultation,Specifics are not available,Upkeep is not available,146,Apartment,Existing building,1923,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b8e263ba/rotterdam/real-estate/request-details,2022-08-03 17:42:48
https://www.pararius.com/apartment-for-rent/rotterdam/712b0334/gedempte-zalmhaven,Apartment Gedempte Zalmhaven,3016 DT (Nieuwe Werk),3750,111,4,Furnished,"Luxurious 3 bedroom CORNER apartment with skyline view over the Maas and the park. This prestigious apartment complex on the Maas is located in the popular Scheepvaartkwartier amid green parks, history and art, culture, the city center and everything Rotterdam has to offer.   ",7 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2019,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/712b0334/rotterdam/rotterdam-apartments/request-details,2022-08-03 17:42:49
https://www.pararius.com/apartment-for-rent/rotterdam/a2ca44ce/s-gravendijkwal,Apartment 's-Gravendijkwal,3021 ED (Middelland),1750,80,2,Furnished,"Beautifully furnished 2 room apartment on the 2nd floor recently renovated. The house is equipped with modern furniture, beautiful and spacious kitchen and bathroom. The apartment is located in the 'old west' district. Within walking distance of the Rotterdam shopping center and various roads such as the A16 and A20.   ",7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a2ca44ce/rotterdam/additio-admin/request-details,2022-08-03 17:42:49
https://www.pararius.com/apartment-for-rent/rotterdam/d63ba3b7/berkelselaan,Apartment Berkelselaan 11 B,3037 PA (Liskwartier),1200,55,2,Upholstered,A completely renovated apartment (2022) on the Berkelselaan in the popular district 'Liskwartier'. The apartment has been modernized and equipped with all kinds of comforts. Shops and public transport are within walking distance.   ,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1913,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d63ba3b7/rotterdam/huurwoning-in-rotterdam/request-details,2022-08-03 17:42:50
https://www.pararius.com/apartment-for-rent/rotterdam/83ce24a8/s-gravendijkwal,Apartment 's-Gravendijkwal,3021 EE (Middelland),1590,130,4,Upholstered,Are you looking for a unique apartment?,7 weeks,Not available to book,Specifics are not available,Reasonable,330,Apartment,Existing building,1905,In the city centre,3,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/83ce24a8/rotterdam/expat-housing-rotterdam/request-details,2022-08-03 17:42:51
https://www.pararius.com/apartment-for-rent/rotterdam/6cf3b737/kruiskade,Apartment Kruiskade,3012 EG (Cool),1746,117,3,Shell,"Spacious bare 3 room house on the Kruiskade in Rotterdam Center. Luxurious and modern finished near restaurants, shops and public transport.  ",7 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1957,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6cf3b737/rotterdam/rotterdam-apartments/request-details,2022-08-03 17:42:52
https://www.pararius.com/apartment-for-rent/rotterdam/a8d45f79/kruiskade,Apartment Kruiskade,3012 EG (Cool),1396,83,2,Shell,"Spacious bare 2 room house on the Kruiskade in Rotterdam Center. Luxurious and modern finished near restaurants, shops and public transport.  ",7 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1957,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/a8d45f79/rotterdam/rotterdam-apartments/request-details,2022-08-03 17:42:53
https://www.pararius.com/apartment-for-rent/rotterdam/22abd354/houtlaan,Apartment Houtlaan 20 B.,3016 DA (Nieuwe Werk),2500,142,3,Interior is not available,An incredibly cool high-end retreat in the heart of the bustling Scheepvaartkwartier. This urban oasis is characterized by the use of the highest quality materials and an extremely luxurious finish. This unique three-room ground floor apartment also offers an unprecedented degree of privacy and security. The location is perfect for those who love peace and conviviality. The imposing windows overlooking a beautiful courtyard garden with private terrace complete the picture.,7 weeks,Not available to book,Specifics are not available,Good,500,Apartment,Existing building,2005,Location type is not available,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/22abd354/rotterdam/baljon-makelaars/request-details,2022-08-03 17:42:54
https://www.pararius.com/apartment-for-rent/rotterdam/0514b97c/wijnbrugstraat,Apartment Wijnbrugstraat 328,3011 XW (Stadsdriehoek),2500,115,3,Furnished,"PERFECTLY LOCATED furnished city apartment in the beautiful building named Red Apple. From this building you can reach train-station Blaak,the Markethal, many restaurants, shops and supermarkets just by walking. The apartment is situated on the 36th floor and offers a beautiful panoramic view over Rotterdam.",7 weeks,consultation,Specifics are not available,Excellent,345,Apartment,Existing building,2009,In the city centre,2,1,1,Details of balcony is not available,Details of garden is not available,Not present,Parkeerkelder,Yes,https://www.pararius.com/contact/0514b97c/rotterdam/ehr-rotterdam-barendrecht/request-details,2022-08-03 17:42:55
https://www.pararius.com/apartment-for-rent/rotterdam/4fcabf73/zoutziedersstraat,Apartment Zoutziedersstraat,3026 EL (Tussendijken),1500,76,4,Upholstered,Available: 21 June 2022 - 4 Room Apartment– Zoutziedersstraat – Rotterdam  ,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/4fcabf73/rotterdam/city-rental/request-details,2022-08-03 17:42:56
https://www.pararius.com/apartment-for-rent/rotterdam/30dc329e/mijnsherenplein,Apartment Mijnsherenplein,3081 CP (Tarwewijk),1065,101,5,Interior is not available,Charming upholstered apartment with balcony for rent in Rotterdam with 4 bedrooms in the Tarwewijk district.,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/30dc329e/rotterdam/in-de-stad/request-details,2022-08-03 17:42:57
https://www.pararius.com/apartment-for-rent/rotterdam/648096ef/houtlaan,Apartment Houtlaan,3016 DA (Nieuwe Werk),2650,124,3,Furnished,123Wonen The rental agent offers:,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2022,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/648096ef/rotterdam/123wonen-rotterdam/request-details,2022-08-03 17:42:58
https://www.pararius.com/apartment-for-rent/rotterdam/824f0bbb/bergweg,Apartment Bergweg,3036 BK (Oude Noorden),1350,74,3,Upholstered or furnished,"ROTTERDAM NOORD : Spacious 3-room apartment with terrace, located on the first floor. The property is rented furnished and is available as of 01-08-2022!",7 weeks,Not available to book,Specifics are not available,Upkeep is not available,192,Apartment,Existing building,1899,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/824f0bbb/rotterdam/rental-rotterdam/request-details,2022-08-03 17:42:59
https://www.pararius.com/apartment-for-rent/rotterdam/5bfe0eef/erasmussingel,Apartment Erasmussingel,3051 KE (Hillegersberg Zuid),1800,97,4,Furnished,123Wonen Dé Verhuurmakelaar offers:,7 weeks,08-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1930,Location type is not available,2,1,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5bfe0eef/rotterdam/123wonen-rotterdam/request-details,2022-08-03 17:43:00
https://www.pararius.com/house-for-rent/rotterdam/e4bcd00f/maashaven-n-z,House Maashaven N.z.,3072 AE (Katendrecht),2495,210,8,Upholstered,"It's a view in a million. One that never bores: Katendrecht with the Rijnhaven, Maashaven, ships on the Maas, the high-rise icons of the city. What a place to live in Rotterdam this is. Here, in the Green Cape, Rotterdam still feels like the port city of yesteryear with its raw edges. But then combined with the comfort and luxury of today. What makes this house extra special is that it is a recently completed new-build home: ready to add the finishing touch to your own taste. Including your outdoor area such as backyard, balcony and roof terrace.  ",29-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2021,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e4bcd00f/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-03 17:43:01
https://www.pararius.com/apartment-for-rent/rotterdam/eb952a00/abraham-tuschinskistraat,Apartment Abraham Tuschinskistraat,3015 GK (Dijkzigt),3500,122,4,Furnished,In the unique and prize-winning Little C development in Rotterdam Coolhaven we present to you: The Penthouse.,7 weeks,Not available to book,Specifics are not available,Excellent,370,Apartment,Existing building,2020,Location type is not available,3,1,2,Details of balcony is not available,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/eb952a00/rotterdam/huis-zelf-verhuren/request-details,2022-08-03 17:43:02
https://www.pararius.com/room-for-rent/rotterdam/78af7907/platostraat,Room Platostraat,3076 BM (Lombardijen),675,14,1,Upholstered or furnished,Rooms – Rotterdam – Available Immediately  ,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/78af7907/rotterdam/city-rental/request-details,2022-08-03 17:43:03
https://www.pararius.com/apartment-for-rent/rotterdam/812ffbc7/kleiweg,Apartment Kleiweg,3051 GR (Hillegersberg Zuid),1375,95,3,Upholstered,Be aware,7 weeks,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1921,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/812ffbc7/rotterdam/riva-rentals/request-details,2022-08-03 17:43:04
https://www.pararius.com/apartment-for-rent/rotterdam/a0f26aba/s-gravendijkwal,Apartment 's-Gravendijkwal,3014 EJ (Oude Westen),1295,85,3,Upholstered,"Introducing the Gravendijk, a former office building that's been transformed into luxury apartments in the heart of the city. All apartments are made of high quality materials. Contemporary comfort while preserving the atmosphere of this landmark building. The apartments have plenty of living space (85m²). Spacious living room with a luxury kitchen with island, equipped with all possible appliances. The bathroom is equipped with high quality materials. The bedrooms are comfortable and functional. Anchored in Rotterdam's most creative neighborhood for the arts, dining, entertainment and shopping. Layout: Shared entrance on the ground floor via the stairs to reach your apartment. Entrance apartment. The spacious living room with natural light and high ceilings. The luxury kitchen is equipped with all amenities such as a hob, microwave, oven, refrigerator, freezer, sink. The apartments come with spacious bedroom(s). The luxury bathrooms have a bath tub and a washbasin with mirror and radiator. Separate toilet. The rent is excluding gas, water, electricity, TV and Internet. Central heating Double glass, Airconditioning. Pictures only serve as impression.",7 weeks,15-09-2022,Specifics are not available,Good,240,Apartment,Existing building,1900,In the city centre,2,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a0f26aba/rotterdam/vhpn/request-details,2022-08-03 17:43:05
https://www.pararius.com/apartment-for-rent/rotterdam/2e5069af/noordsingel,Apartment Noordsingel,3035 EG (Agniesebuurt),2300,90,4,Furnished,4 room Apartment in Rotterdam,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,In the city centre,3,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2e5069af/rotterdam/rotterdam-rent/request-details,2022-08-03 17:43:06
https://www.pararius.com/apartment-for-rent/rotterdam/53d3671c/kruiskade,Apartment Kruiskade,3012 EG (Cool),1350,78,2,Shell,"Spacious 2 room apartment with a large balcony on the well-appointed Kruiskade. This unique location, right in the center of Rotterdam, offers a variety of shops and entertainment venues. In a radius of 500 meters are among other theater, De Doelen, restaurants and cinemas. This apartment is located in a building of the famous architect 'Maaskant. Rental prices are under subject to change. Service charge: 51,50 euros per month  ",7 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,Number of bathrooms is not available,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/53d3671c/rotterdam/vhpn/request-details,2022-08-03 17:43:07
https://www.pararius.com/apartment-for-rent/rotterdam/2010a9fa/berberisweg,Apartment Berberisweg 442 F,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,8 weeks,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2010a9fa/rotterdam/home-verhuur/request-details,2022-08-03 17:43:08
https://www.pararius.com/apartment-for-rent/rotterdam/ddd77159/berberisweg,Apartment Berberisweg 442 C,3053 PL (Schiebroek),1592,89,3,Shell,In this luxury three-room apartment on the fourth floor you can fully enjoy. You have access to over 89 m² of living space. The rooms are spacious so you can enjoy the extra space in your apartment. ,8 weeks,consultation,Specifics are not available,Excellent,249,Apartment,New development,2022,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ddd77159/rotterdam/home-verhuur/request-details,2022-08-03 17:43:08
https://www.pararius.com/apartment-for-rent/rotterdam/2244c2c8/zuidhoek,Apartment Zuidhoek,3082 PT (Oud Charlois),895,45,3,Upholstered,"Beautiful apartment for rent in the nice neighbourhood Charlois – perfect for starters! The apartment is situated in short walking distance of many shops, public transport and the Maas. The Erasmus MC (and the city centre) are easily reached within 10 minutes using the Maas tunnel. The apartment is on the second floor.",8 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2244c2c8/rotterdam/perfectrent-rotterdam/request-details,2022-08-03 17:43:09
