URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/b0b16c0d/berkelselaan,Apartment Berkelselaan,3037 PD (Liskwartier),1550,92,4,Upholstered,"A unique, bright and luxurious 3 room apartment!",3 weeks,Not available to book,Specifics are not available,Good,276,Apartment,Existing building,2006,in a residential area,3,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/b0b16c0d/rotterdam/househunting-randstad/request-details,2022-08-22 20:19:33
https://www.pararius.com/house-for-rent/rotterdam/277829a0/oaseplein,House Oaseplein,3025 NM (Bospolder),2595,170,5,Upholstered or furnished,928414  ,3 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Not present,Present,Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/277829a0/rotterdam/overbruggingsverhuur-nl/request-details,2022-08-22 20:19:34
https://www.pararius.com/apartment-for-rent/rotterdam/410bbcd3/baljuwplein,Apartment Baljuwplein,3033 XE (Provenierswijk),1495,100,3,Upholstered,"This 3-room apartment is located right behind the Central Station, on an attractive square. Here you live within walking distance of the bustling city center, but it is quiet living in this part of the Provenierswijk. And in the neighborhood you will find nice eateries and trendy bars. You can find some peace and quiet and relax a bit in the nearby Vroesenpark and of course at Diergaarde Blijdorp.",3 weeks,Not available to book,Specifics are not available,Upkeep is not available,270,Apartment,Existing building,1938,Location type is not available,2,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/410bbcd3/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-22 20:19:35
https://www.pararius.com/apartment-for-rent/rotterdam/0e197c36/mathenesserdijk,Apartment Mathenesserdijk 395 B,3026 GE (Tussendijken),1350,100,4,Interior is not available,Apartment with balcony for rent in Rotterdam with 3 bedrooms in the Tussendijken district.,3 weeks,consultation,Specifics are not available,Good,257,Apartment,Existing building,2018,Location type is not available,3,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/0e197c36/rotterdam/ooms-makelaars-woningen/request-details,2022-08-22 20:19:36
https://www.pararius.com/apartment-for-rent/rotterdam/3cf2378f/bas-jungeriusstraat,Apartment Bas Jungeriusstraat,3081 VM (Tarwewijk),1050,45,3,Upholstered,Nice upholstered apartment for rent in Rotterdam with 2 bedrooms in the Tarwewijk district.,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1936,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3cf2378f/rotterdam/fonzt/request-details,2022-08-22 20:19:37
https://www.pararius.com/apartment-for-rent/rotterdam/08bf6c20/brede-hilledijk,Apartment Brede Hilledijk,3072 NK (Katendrecht),1950,103,4,Furnished,"Almost available in Katendrecht, this fully furnished modern 4-room double ground floor apartment with sunny south-facing garden and private parking.  ",4 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2008,Location type is not available,3,1,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/08bf6c20/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-22 20:19:38
https://www.pararius.com/apartment-for-rent/rotterdam/873682ae/rodenrijselaan,Apartment Rodenrijselaan,3037 XC (Liskwartier),1550,121,3,Upholstered,This attractive double ground floor apartment with city garden is located in the trendy Liskwartier on Rodenrijselaan.,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,1,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/873682ae/rotterdam/rotsvast-rotterdam/request-details,2022-08-22 20:19:39
https://www.pararius.com/room-for-rent/rotterdam/84aa1386/nieuwenoord,Room Nieuwenoord,3079 LJ (Groot IJsselmonde),500,20,1,Interior is not available,Temporary room available in shared apartment!,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/84aa1386/rotterdam/househunting-randstad/request-details,2022-08-22 20:19:40
https://www.pararius.com/apartment-for-rent/rotterdam/233e9466/thomas-mannplaats,Apartment Thomas Mannplaats 470,3069 NJ (Ommoord),1300,84,3,Upholstered,Lovely apartment with balcony for rent in Rotterdam with 1 bedroom in the Ommoord district.,4 weeks,Not available to book,"Accessible for disabled people, accessible for seniors",Good,244,Apartment,Existing building,1999,Location type is not available,1,1,1,Present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/233e9466/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:19:41
https://www.pararius.com/apartment-for-rent/rotterdam/2683df92/nassaukade,Apartment Nassaukade,3071 JL (Kop van Zuid - Entrepot),1750,102,3,Interior is not available,Charming apartment for rent in Rotterdam with 2 bedrooms in the Kop van Zuid - Entrepot district.,4 weeks,Not available to book,Specifics are not available,Good,321,Apartment,Existing building,2011-2020,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2683df92/rotterdam/rebid/request-details,2022-08-22 20:19:42
https://www.pararius.com/house-for-rent/rotterdam/bc1cf206/dordtsestraatweg,House Dordtsestraatweg,3075 BB (Vreewijk),1495,75,3,Upholstered,"This beautiful 2 bedroom house will be available for rent immediately. The house dating from 1900, has recently been completely renovated and has energy label A. The house is located on the 1st and 2nd floor and has a balcony at the rear that extends over the entire width of the house and offers access to the garden via a staircase. backyard.",4 weeks,Not available to book,Specifics are not available,Excellent,Volume is not available,House,Existing building,1900,On a busy road,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/bc1cf206/rotterdam/homeland-real-estate/request-details,2022-08-22 20:19:43
https://www.pararius.com/apartment-for-rent/rotterdam/7a77cbca/graaf-jan-van-nassaustraat,Apartment Graaf Jan van Nassaustraat,3051 GE (Hillegersberg Zuid),1495,110,3,Upholstered,"Double upper house around the corner of the Kleiweg with shops such as supermarkets, restaurants and bars.",4 weeks,Not available to book,Specifics are not available,Upkeep is not available,297,Apartment,Existing building,1923,Location type is not available,2,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/7a77cbca/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-22 20:19:44
https://www.pararius.com/house-for-rent/rotterdam/8995d627/dordtsestraatweg,House Dordtsestraatweg,3075 BB (Vreewijk),1595,85,4,Upholstered,"This beautiful 2 bedroom house will be available for rent immediately. The house dating from 1900, has recently been completely renovated and has energy label A.",4 weeks,Not available to book,Specifics are not available,Excellent,Volume is not available,House,Existing building,1900,On a busy road,3,1,1,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/8995d627/rotterdam/homeland-real-estate/request-details,2022-08-22 20:19:45
https://www.pararius.com/apartment-for-rent/rotterdam/d3676a94/benthuizerstraat,Apartment Benthuizerstraat,3036 CH (Oude Noorden),1225,94,4,Upholstered,Spacious double upper house with 4 rooms located in the Oude Noorden. The house is located on the entire first and entire second (top) floor and has two spacious balconies.,4 weeks,Not available to book,Specifics are not available,Reasonable,282,Apartment,Existing building,1897,On a busy road,3,1,2,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d3676a94/rotterdam/benhousing/request-details,2022-08-22 20:19:46
https://www.pararius.com/apartment-for-rent/rotterdam/2aeb4809/breitnerstraat,Apartment Breitnerstraat,3015 XG (Oude Westen),2200,120,4,Upholstered,This wonderfully spacious (120m!) and upholstered 4-room house on the Breitnerstraat will be available for rent from January.,4 weeks,01-01-2023,Specifics are not available,Excellent,325,Apartment,Existing building,1934,Location type is not available,3,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2aeb4809/rotterdam/tweelwonen-nl-rotterdam/request-details,2022-08-22 20:19:47
https://www.pararius.com/apartment-for-rent/rotterdam/ba7a3adb/sint-jobsweg,Apartment Sint-Jobsweg,3024 EJ (Schiemond),2395,97,3,Furnished,ROTTERDAM | 100 m² | PENTHOUSE ON THE 20th FLOOR |,4 weeks,Not available to book,Specifics are not available,Good,252,Apartment,Existing building,2003,Unobstructed view,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ba7a3adb/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-22 20:19:48
https://www.pararius.com/studio-for-rent/rotterdam/2dda68bb/polderlaan,Studio Polderlaan,3074 MB (Hillesluis),850,28,1,Upholstered or furnished,"Available immediately this centrally located furnished studio (about 28 m²) on the Polderlaan in Rotterdam for €850,- excluding GWE per month. The studio is located on the third floor and is equipped with a private kitchen and bathroom. The toilet will be shared with one other person.   ",4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1927,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2dda68bb/rotterdam/city-estate/request-details,2022-08-22 20:19:49
https://www.pararius.com/apartment-for-rent/rotterdam/da38f640/willebrordusstraat,Apartment Willebrordusstraat,3037 TP (Liskwartier),1750,97,3,Upholstered,"Breath-taking penthouse at the Willebrordusstraat in the Noord district for rent. The accommodation is situated on the fourth and fifth floor and has recently been completely renovated. The city centre and Rotterdam Central Station is reachable in 4 minutes by bike and in 10 minutes by public transport. In short distance you can find the popular Bergweg with several restaurants, bars, shops, supermarkets and the tram stop, the train station Rotterdam North and the highway are both also easily to reach.",4 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/da38f640/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:19:50
https://www.pararius.com/apartment-for-rent/rotterdam/4c7a0fa6/willebrordusplein,Apartment Willebrordusplein,3037 TD (Liskwartier),1275,58,3,Upholstered,"Lovely and bright 3-room apartment at the Willebrordusplein in the Noord district for rent. The accommodation is rented in decorated condition and is situated on the third floor. The city centre is reachable in 10 minutes by bike and in 15 minutes by public transport. In short distance you can find the popular Bergweg with several restaurants, bars, shops, supermarkets and the tram stop, the train station Rotterdam North and the highway are both also easily to reach.",4 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4c7a0fa6/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:19:51
https://www.pararius.com/apartment-for-rent/rotterdam/e70c1dcf/groen-van-prinstererstraat,Apartment Groen van Prinstererstraat 55 b 02,3038 RD (Bergpolder),1900,88,4,Upholstered,Lovely upholstered apartment with balcony for rent in Rotterdam with 3 bedrooms in the Bergpolder district.,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,264,Apartment,Existing building,1932,Location type is not available,3,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e70c1dcf/rotterdam/real-estate/request-details,2022-08-22 20:19:52
https://www.pararius.com/apartment-for-rent/rotterdam/22d59fef/bergweg,Apartment Bergweg,3035 BR (Oude Noorden),1250,60,2,Shell,Apartment with balcony for rent in Rotterdam with 1 bedroom in the Oude Noorden district.,4 weeks,consultation,Specifics are not available,Good,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/22d59fef/rotterdam/smartkey-housing/request-details,2022-08-22 20:19:53
https://www.pararius.com/apartment-for-rent/rotterdam/87b4e3f5/westplein,Apartment Westplein 91,3016 BM (Nieuwe Werk),2950,145,3,Upholstered,"*Unfortunately, this house cannot be shared and is not suitable for students. Applications by students and/or home sharers will not be processed.",4 weeks,Not available to book,Monumental building,Excellent,500,Apartment,Existing building,1930,Location type is not available,2,1,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/87b4e3f5/rotterdam/stad-en-land-makelaars/request-details,2022-08-22 20:19:54
https://www.pararius.com/apartment-for-rent/rotterdam/01d33c7c/robert-baeldestraat,Apartment Robert Baeldestraat,3061 TJ (Kralingen West),1190,80,3,Upholstered,Upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Kralingen West district.,4 weeks,consultation,Specifics are not available,Good,Volume is not available,Apartment,Existing building,1957,Unobstructed view,2,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/01d33c7c/rotterdam/kolpa-v-v-s-beheer/request-details,2022-08-22 20:19:56
https://www.pararius.com/house-for-rent/rotterdam/18d0eee1/statenlaan,House Statenlaan 23,3051 HJ (Hillegersberg Zuid),3750,258,8,Upholstered,FOR RENT:,5 weeks,consultation,Specifics are not available,Good,1.004,House,Existing building,1931,Location type is not available,5,2,5,Present,Present,Present,Aangebouwd steen,Yes,https://www.pararius.com/contact/18d0eee1/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:19:57
https://www.pararius.com/apartment-for-rent/rotterdam/4f373c20/1e-jerichostraat,Apartment 1e Jerichostraat,3061 GC (Kralingen West),1700,90,2,Upholstered,"Living in an ideal location! This comfortable 3-room apartment has a spacious living room with balcony, 2 bedrooms, a neat kitchen and bathroom. Everything you need to feel completely at home here. In addition, the apartment is less than a 10-minute walk from the Kralingse Plas and all your daily amenities. Is this something for you?",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,200,Apartment,Existing building,1993,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4f373c20/rotterdam/linda-housing/request-details,2022-08-22 20:19:58
https://www.pararius.com/apartment-for-rent/rotterdam/9dbc30c6/kralingseweg,Apartment Kralingseweg,3062 HB (Kralingen Oost),1750,85,3,Upholstered,Wow what an apartment! SPACIOUS..STYLISH..LUXE and PERFECTLY LOCATED with a WOW VIEW.,5 weeks,Not available to book,Specifics are not available,Upkeep is not available,240,Apartment,Existing building,1959,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/9dbc30c6/rotterdam/linda-housing/request-details,2022-08-22 20:19:59
https://www.pararius.com/apartment-for-rent/rotterdam/c6e83b82/kruisplein,Apartment Kruisplein,3012 CC (Cool),2095,78,3,Furnished,"Right in the center of Rotterdam, a fully furnished beautiful 3 room corner apartment on the 9th floor of the Calypso building with two spacious balconies so you have sun all day long.",5 weeks,12-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2013,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/c6e83b82/rotterdam/rotterdam-apartments/request-details,2022-08-22 20:20:00
https://www.pararius.com/apartment-for-rent/rotterdam/c586f340/westzeedijk,Apartment Westzeedijk,3016 AG (Nieuwe Werk),1549,81,3,Upholstered,"This beautiful and characteristic, monumental building is located on Westzeedijk in the center of Rotterdam. This part of the center is called the Scheepvaartkwartier. Here you live exclusively in a maritime and impressive, historic atmosphere in a modern city!",5 weeks,Not available to book,Specifics are not available,Excellent,202,Apartment,Existing building,2013,Location type is not available,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c586f340/rotterdam/maasstad-woningverhuur/request-details,2022-08-22 20:20:01
https://www.pararius.com/apartment-for-rent/rotterdam/11f7f525/kapelstraat,Apartment Kapelstraat 109,3024 CH (Delfshaven),1750,101,3,Upholstered,"On 18 September, this very spacious 3-bedroom apartment available! The property is located in the complex 'Parklane' which was renovated in 2003 and is located in the district Delfshaven. A lively area with a wide range of cozy restaurants, cafes and terraces. Also, the Park at the Euromast just steps away for a nice walk. The location is central, public transport is around the corner and the center of Rotterdam is about 10 minutes by bike. ",5 weeks,18-09-2022,Specifics are not available,Upkeep is not available,303,Apartment,Existing building,1926,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/11f7f525/rotterdam/starthousing/request-details,2022-08-22 20:20:02
https://www.pararius.com/apartment-for-rent/rotterdam/b658dd3f/rochussenstraat,Apartment Rochussenstraat,3023 DE (Nieuwe Westen),1750,120,4,Interior is not available,Apartment for rent in Rotterdam with 3 bedrooms in the Nieuwe Westen district.,5 weeks,Not available to book,Specifics are not available,Good,390,Apartment,Existing building,1906-1930,Location type is not available,3,Number of bathrooms is not available,3,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b658dd3f/rotterdam/rebid/request-details,2022-08-22 20:20:03
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",5 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-22 20:20:04
https://www.pararius.com/apartment-for-rent/rotterdam/dbe2a9f9/hoge-filterweg,Apartment Hoge Filterweg 24,3063 KA (De Esch),955,84,3,Interior is not available,Interested?,5 weeks,Not available to book,Specifics are not available,Good,210,Apartment,Existing building,1992,Open area,2,1,1,Present,Not present,Present,"Box, voorzien van elektra",Yes,https://www.pararius.com/contact/dbe2a9f9/rotterdam/vb-t-verhuurmakelaars/request-details,2022-08-22 20:20:05
https://www.pararius.com/apartment-for-rent/rotterdam/4b6eb60b/parklaan,Apartment Parklaan 20 A,3016 BB (Nieuwe Werk),2495,145,2,Interior is not available,"At one of the most beautiful locations in the Scheepvaartkwartier in the former patrician house, a TASTEFUL AND LUXURIOUS APARTMENT on the garden floor with backyard approx. 8x10m on the South with back entrance, as well as 2 indoor storage rooms.",5 weeks,Not available to book,Specifics are not available,Good,392,Apartment,Existing building,1912,Location type is not available,1,Number of bathrooms is not available,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4b6eb60b/rotterdam/baljon-makelaars/request-details,2022-08-22 20:20:06
https://www.pararius.com/apartment-for-rent/rotterdam/59907bc3/burgemeester-meineszlaan,Apartment Burgemeester Meineszlaan,3022 BC (Nieuwe Westen),2195,140,3,Furnished,Fantastic characteristic and spacious 2 room apartment located in the popular old west district!,5 weeks,18-09-2022,Specifics are not available,Good,420,Apartment,Existing building,1920,On a quiet road,1,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/59907bc3/rotterdam/verra-real-estate-rotterdam-den-haag/request-details,2022-08-22 20:20:07
https://www.pararius.com/apartment-for-rent/rotterdam/203f5429/spanjaardstraat,Apartment Spanjaardstraat,3025 TX (Bospolder),1250,120,4,Shell,Apartment for rent in Rotterdam with 3 bedrooms in the Bospolder district.,5 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,Number of bathrooms is not available,2,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/203f5429/rotterdam/vliegenthart-makelaardij/request-details,2022-08-22 20:20:08
https://www.pararius.com/apartment-for-rent/rotterdam/92e2df63/schiedamseweg-beneden,Apartment Schiedamseweg Beneden,3028 BN (Oud Mathenesse),1495,61,3,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 2 bedrooms in the Oud Mathenesse district.,5 weeks,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Unobstructed view,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/92e2df63/rotterdam/rotsvast-rotterdam/request-details,2022-08-22 20:20:09
https://www.pararius.com/apartment-for-rent/rotterdam/07e4d337/noorwitsstraat,Apartment Noorwitsstraat 118,3067 KT (Het Lage Land),1330,79,4,Upholstered,Upholstered apartment with balcony for rent in Rotterdam with 3 bedrooms in the Het Lage Land district.,5 weeks,Not available to book,Specifics are not available,Excellent,221,Apartment,Existing building,1961,Location type is not available,3,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/07e4d337/rotterdam/real-estate/request-details,2022-08-22 20:20:10
https://www.pararius.com/apartment-for-rent/rotterdam/37c6143d/lamsrustlaan,Apartment Lamsrustlaan 311,3054 VG (Hillegersberg Noord),3250,155,3,Furnished,Spacious apartment with balcony for rent in Rotterdam with 2 bedrooms in the Hillegersberg Noord district.,5 weeks,consultation,Specifics are not available,Good,420,Apartment,Existing building,2006,Location type is not available,2,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/37c6143d/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:20:11
https://www.pararius.com/house-for-rent/rotterdam/4d25dcf4/lijsterlaan,House Lijsterlaan 20,3055 CH (Molenlaankwartier),2850,121,6,Upholstered,"Beautifull, just renovated, family house located in the popular district Hillegersberg. Within 5 minutes walking distance of the international",5 weeks,consultation,Specifics are not available,Good,414,House,Existing building,1937,Location type is not available,5,2,3,Not present,Present (68 m²),Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/4d25dcf4/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-22 20:20:12
https://www.pararius.com/apartment-for-rent/rotterdam/41bcbc7e/de-vliegerstraat,Apartment De Vliegerstraat,3021 ZS (Middelland),1275,66,3,Upholstered,"Beautiful 3-room apartment at the Vliegerstraat, a great location in the Delfshaven district for rent. The accommodation is rented in partly decorated condition and is situated on the first floor. The city centre is reachable in 5 minutes by bike and in 5 minutes by public transport. The peaceful street is souraounded by the hip shopping street Nieuwe Binnenweg, the majestic Heemraadssingel and Metro Station Coolhaven.",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/41bcbc7e/rotterdam/perfectrent-rotterdam/request-details,2022-08-22 20:20:13
https://www.pararius.com/apartment-for-rent/rotterdam/a264d52e/sternstraat,Apartment Sternstraat 19 C,3083 ZT (Carnisse),1050,61,3,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 2 bedrooms in the Carnisse district.,5 weeks,Not available to book,Specifics are not available,Upkeep is not available,146,Apartment,Existing building,1951,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a264d52e/rotterdam/real-estate/request-details,2022-08-22 20:20:14
https://www.pararius.com/apartment-for-rent/rotterdam/8d3081da/socratesstraat,Apartment Socratesstraat 113,3076 BT (Lombardijen),1050,75,3,Upholstered,Beautiful upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Lombardijen district.,6 weeks,consultation,Specifics are not available,Good,195,Apartment,Existing building,1964,in a residential area,2,1,1,Present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/8d3081da/rotterdam/ooms-makelaars-woningen/request-details,2022-08-22 20:20:15
https://www.pararius.com/studio-for-rent/rotterdam/a598eebf/mathenesserweg,Studio Mathenesserweg,3026 HC (Spangen),1050,28,1,Upholstered or furnished,Renting a Spacious Studio in Rotterdam  ,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a598eebf/rotterdam/city-rental/request-details,2022-08-22 20:20:16
https://www.pararius.com/apartment-for-rent/rotterdam/657b58f9/straatweg,Apartment Straatweg 58 B 03,3051 BH (Hillegersberg Zuid),1185,70,3,Interior is not available,Beautiful apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,200,Apartment,Existing building,1923,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/657b58f9/rotterdam/real-estate/request-details,2022-08-22 20:20:17
https://www.pararius.com/apartment-for-rent/rotterdam/c994ecf0/graaf-jan-van-nassaustraat,Apartment Graaf Jan van Nassaustraat,3051 GD (Hillegersberg Zuid),1695,95,5,Upholstered,"NOT AVAILABLE TO SHARE. In Rotterdam North Kleiwegkwartier situated semi furnished double upper house with two balconies. Located around the corner of shopping street Kleiweg with all kind of shops, super market, lunch rooms etc. Public transport, line 5 tram to central station Rotterdam. Train station North on Ceintuurbaan. Other shopping area on 2 kilometre distance in nice green area with all kind of shops , restaurants, Icecream shops, lunch rooms etc. at Bergsedorpstraat.",6 weeks,Not available to book,Specifics are not available,Good,300,Apartment,Existing building,1930,in a residential area,4,1,2,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c994ecf0/rotterdam/tvn-real-estate/request-details,2022-08-22 20:20:19
https://www.pararius.com/apartment-for-rent/rotterdam/fe392224/immanuel-kantstraat,Apartment Immanuel Kantstraat 172,3076 DK (Lombardijen),1229,91,3,Upholstered,Lovely upholstered apartment with balcony for rent in Rotterdam with 2 bedrooms in the Lombardijen district.,6 weeks,consultation,Specifics are not available,Upkeep is not available,254,Apartment,Existing building,1965,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fe392224/rotterdam/real-estate/request-details,2022-08-22 20:20:20
https://www.pararius.com/apartment-for-rent/rotterdam/2cab9b22/schiedamseweg,Apartment Schiedamseweg 92 96,3025 AG (Bospolder),1240,70,3,Interior is not available,Beautiful apartment for rent in Rotterdam with 2 bedrooms in the Bospolder district.,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,175,Apartment,Existing building,1921,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2cab9b22/rotterdam/real-estate/request-details,2022-08-22 20:20:21
