URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/amsterdam/01f9923c/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),2050,90,3,Furnished,Lovely furnished or upholstered apartment with balcony for rent in Amsterdam with 2 bedrooms in the Westlandgracht district.,3 weeks,consultation,Specifics are not available,Good,235,Apartment,Existing building,Constructed year is not available,in a residential area,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/01f9923c/amsterdam/skyreach-stay/request-details,2022-08-03 17:22:17
https://www.pararius.com/house-for-rent/amsterdam/c31d8b08/ouderkerkerdijk,House Ouderkerkerdijk,1096 CR (Omval/Overamstel),7500,200,6,Furnished,"Houseboat in Amsterdam City Centre, Fully Furnished, 5 bedrooms, 3 bathrooms and separate guest house, office house and sauna with big garden.",3 weeks,01-09-2022,Specifics are not available,Excellent,600,House,Existing building,2018,By the water,5,2,1,Details of balcony is not available,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c31d8b08/amsterdam/first-class-housing/request-details,2022-08-03 17:22:18
https://www.pararius.com/house-for-rent/amsterdam/5f1f59b4/fred-petterbaan,House Fred Petterbaan,1019 JT (Oostelijk Havengebied),4500,175,5,Furnished,"Very nice, spacious, and bright townhouse of no less than 175m2 divided over 4 floors, including two parking spaces, 4 spacious bedrooms, and 2 bathrooms. ",3 weeks,consultation,Specifics are not available,Good,610,House,Existing building,1991-2000,Location type is not available,4,2,4,Not present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/5f1f59b4/amsterdam/wsm-real-estate/request-details,2022-08-03 17:22:19
https://www.pararius.com/house-for-rent/amsterdam/2888f337/weesperzijde,House Weesperzijde,1091 EL (Weesperzijde),4950,200,6,Furnished,Living on the water in downtown Amsterdam with a high ´WOW!´ factor,3 weeks,Not available to book,Specifics are not available,Upkeep is not available,600,House,Existing building,2004,Location type is not available,5,2,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/2888f337/amsterdam/urban-homies/request-details,2022-08-03 17:22:20
https://www.pararius.com/apartment-for-rent/amsterdam/59007668/tweede-hugo-de-grootstraat,Apartment Tweede Hugo de Grootstraat,1052 LC (Frederik Hendrikbuurt),1875,52,2,Upholstered,"Tweede Hugo de Grootstraat (53m2) EUR 1,875, - Exclusive G/W/E",3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/59007668/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:22:21
https://www.pararius.com/apartment-for-rent/amsterdam/411bed21/tweede-hugo-de-grootstraat,Apartment Tweede Hugo de Grootstraat,1052 LC (Frederik Hendrikbuurt),1875,53,2,Upholstered,"Tweede Hugo de Grootstraat (53m2) EUR 1.875, - Exclusive G/W/E",3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/411bed21/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:22:22
https://www.pararius.com/apartment-for-rent/amsterdam/34401e65/oudezijds-achterburgwal,Apartment Oudezijds Achterburgwal,1012 DX (Burgwallen-Oude Zijde),2800,106,4,Interior is not available,Charming apartment for rent in Amsterdam with 2 bedrooms in the Burgwallen-Oude Zijde district.,3 weeks,Not available to book,Monumental building,Excellent,309,Apartment,Existing building,Before 1906,Location type is not available,2,2,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/34401e65/amsterdam/airdia-real-estate/request-details,2022-08-03 17:22:23
https://www.pararius.com/apartment-for-rent/amsterdam/484b491d/keizersgracht,Apartment Keizersgracht 692 D,1017 EV (Grachtengordel-Zuid),3000,105,4,Upholstered or furnished,On an exceptional location a modern apartment on the Keizersgracht of approx. 105 m² (NEN2580). The apartment is rented in fully furnished condition. The apartment is located on the top two floors and recently renovated to a high standard.,3 weeks,consultation,Specifics are not available,Excellent,347,Apartment,Existing building,1771,Location type is not available,2,2,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/484b491d/amsterdam/hoen-makelaars/request-details,2022-08-03 17:22:24
https://www.pararius.com/apartment-for-rent/amsterdam/f7e95a02/bloemgracht,Apartment Bloemgracht,1015 TP (Jordaan),2500,80,3,Interior is not available,Apartment with garden for rent in Amsterdam with 2 bedrooms in the Jordaan district.,3 weeks,Not available to book,Specifics are not available,Excellent,240,Apartment,Existing building,1775,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/f7e95a02/amsterdam/clairesrealestate/request-details,2022-08-03 17:22:25
https://www.pararius.com/apartment-for-rent/amsterdam/9ccdbf87/leidsekade,Apartment Leidsekade,1017 PM (De Weteringschans),2750,66,2,Upholstered,"High-end and with great attention to the preservation of the building, this national monument has been radically renovated in the past year. A total of four beautiful apartments have been realized, all of which have a first-class view over the water of the Singelgracht.",3 weeks,Not available to book,Specifics are not available,Excellent,198,Apartment,Existing building,1888,Location type is not available,1,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9ccdbf87/amsterdam/compass-housing-amsterdam/request-details,2022-08-03 17:22:26
https://www.pararius.com/apartment-for-rent/amsterdam/400931f3/van-tuyll-van-serooskerkenweg,Apartment Van Tuyll van Serooskerkenweg,1076 JD (Stadionbuurt),2400,70,4,Furnished,"Semi-furnished house on the second floor in the beautiful Amsterdam South. Private entrance on the 2nd floor. The property was fully renovated in 2022 and is in new condition including new bathroom and walk in shower, new doors, new furnishings, newly painted with atmospheric spot lighting. Through the hall you enter the spacious bright living room with high ceilings. The living room is practically divided with a bedroom/separate living or working space at the front. At the rear of the apartment is the master bedroom. The third bedroom is also located here and could also be used as a work space. New luxury open kitchen with dishwasher, fridge with freezer, induction hob with extractor. There is a south facing balcony through the bedroom and kitchen which gets light and sun throughout the day. All three bedrooms have been fitted with new floor to ceiling built in wardrobes and curtains/blinds. ",3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/400931f3/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:22:27
https://www.pararius.com/apartment-for-rent/amsterdam/945052b4/van-eeghenstraat,Apartment Van Eeghenstraat 103 2,1071 EZ (Museumkwartier),5000,204,6,Upholstered,"Stunning, characteristic upper-level duplex on Vondelpark. ",3 weeks,Not available to book,Specifics are not available,Good,612,Apartment,Existing building,Before 1906,Location type is not available,4,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/945052b4/amsterdam/broersma-makelaardij/request-details,2022-08-03 17:22:28
https://www.pararius.com/studio-for-rent/amsterdam/5479b16a/leidsestraat,Studio Leidsestraat,1017 NV (Grachtengordel-Zuid),1350,33,1,Furnished,Due to the uncountable request we are currently not able to take more candidates  ,3 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,1970,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/5479b16a/amsterdam/hofzicht-makelaars/request-details,2022-08-03 17:22:29
https://www.pararius.com/apartment-for-rent/amsterdam/8665e5bb/ijdok,Apartment IJdok 91 *,1013 MM (Haarlemmerbuurt),3250,130,3,Interior is not available,"Bright and high-end 2 ½ bedroom apartment with stunning views, overlooking the water of the “IJ” with harmonica glass doors over the whole width, to open completely towards the waterfront and the experience of it. This apartment is located in a newer building, just accross the Jordaan area.",3 weeks,Not available to book,Specifics are not available,Excellent,390,Apartment,Existing building,2009,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/8665e5bb/amsterdam/a1-executive-estate/request-details,2022-08-03 17:22:30
https://www.pararius.com/apartment-for-rent/amsterdam/9cd278ec/paramaribostraat,Apartment Paramaribostraat 156 1,1058 VR (Westindische Buurt),2950,102,4,Upholstered or furnished,"For rent Amsterdam beautiful apartment 102m2: on the first floor is a large living room with open kitchen (fully equipped). Balcony, toilet, hallway with stairs and first bedroom on this floor. On top floor another 2 nice bedrooms, beautiful bathroom including toilet, douche and bath. At the roof is a very sunny, large and private roof terrace.  ",2 weeks,01-09-2022,Specifics are not available,Good,355,Apartment,Existing building,1930,in a residential area,3,1,2,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9cd278ec/amsterdam/viadaan-nijmegen/request-details,2022-08-03 17:22:31
https://www.pararius.com/apartment-for-rent/amsterdam/f869002a/pieter-de-hoochstraat,Apartment Pieter de Hoochstraat 34 A,1071 EG (Museumkwartier),8500,175,5,Upholstered,"Entrance on the ground floor to a hall with a guest restroom, coat area, storage and stairs. ",3 weeks,consultation,Specifics are not available,Good,505,Apartment,Existing building,1913,Location type is not available,3,3,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/f869002a/amsterdam/broersma-makelaardij/request-details,2022-08-03 17:22:32
https://www.pararius.com/house-for-rent/amsterdam/7cfa91f9/den-texstraat,House Den Texstraat,1017 ZC (De Weteringschans),3000,125,4,Upholstered,"Spacious luxury renovated double house of approx 134m2, located on the first floor with garden and basement and a second floor, total 4 rooms.",3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,3,2,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7cfa91f9/amsterdam/123wonen-amsterdam/request-details,2022-08-03 17:22:33
https://www.pararius.com/apartment-for-rent/amsterdam/c345c351/osdorper-ban,Apartment Osdorper Ban,1069 GA (Osdorp-Midden),2150,120,4,Upholstered,MAXIMUM 2 PERSONS.   ,3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c345c351/amsterdam/expats-amsterdam-rentals-2/request-details,2022-08-03 17:22:34
https://www.pararius.com/apartment-for-rent/amsterdam/5ac9663f/prinsengracht,Apartment Prinsengracht,1017 KP (Grachtengordel-Zuid),2150,100,2,Furnished,"Situated in a prime location in the center of Amsterdam in a beautiful building with elevator on the Prinsengracht, within walking distance of the cozy ""Vijzelstraat"" and ""Utrechtsestraat"", we offer this spacious 1 bedroom apartment with modern kitchen and bathroom.  ",3 weeks,05-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5ac9663f/amsterdam/interhouse-verhuurmakelaars-amsterdam/request-details,2022-08-03 17:22:35
https://www.pararius.com/apartment-for-rent/amsterdam/6b288a0b/pieter-oosterhuisstraat,Apartment Pieter Oosterhuisstraat,1087 HT (IJburg Zuid),2350,112,3,Upholstered,High end unfurnished two bedroom apartment in IJburg area.   ,3 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6b288a0b/amsterdam/expats-amsterdam-rentals-2/request-details,2022-08-03 17:22:36
https://www.pararius.com/apartment-for-rent/amsterdam/30ba3278/marco-polostraat,Apartment Marco Polostraat,1057 WR (Hoofdweg e.o.),1850,55,2,Furnished,"Magnificently renovated 2,5 room apartment located in one of the most beautiful streets of the baarsjes.   ",3 weeks,11-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/30ba3278/amsterdam/expats-amsterdam-rentals-2/request-details,2022-08-03 17:22:37
https://www.pararius.com/apartment-for-rent/amsterdam/bdefcd38/ferdinand-bolstraat,Apartment Ferdinand Bolstraat 136 A,1072 LR (Oude Pijp),3250,68,3,Interior is not available,AVAILABLE AS OF SEPTEMBER 1 FOR 6 MONHTS - LUXURIOUS FULLY FURNISHED TWO-BEDROOM APARTMENT CENTRALLY IN ‘DE  PIJP’  -,3 weeks,01-09-2022,Specifics are not available,Excellent,156,Apartment,New development,2017,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/bdefcd38/amsterdam/mid-stay-apartments/request-details,2022-08-03 17:22:38
https://www.pararius.com/apartment-for-rent/amsterdam/81391f89/rietwijkerstraat,Apartment Rietwijkerstraat,1059 VV (Hoofddorppleinbuurt),2500,113,6,Interior is not available,Charming apartment for rent in Amsterdam with 3 bedrooms in the Hoofddorppleinbuurt district.,3 weeks,Not available to book,Specifics are not available,Good,283,Apartment,Existing building,1929,Location type is not available,3,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/81391f89/amsterdam/rebid/request-details,2022-08-03 17:22:39
https://www.pararius.com/apartment-for-rent/amsterdam/2b8657b4/evertsweertplantsoen,Apartment Evertsweertplantsoen 22,1069 RL (Osdorp-Midden),1995,60,2,Upholstered or furnished,"Te huur: Prachtig 2-kamer appartement op een top locatie in Amsterdam Osdorp. Op steenworp afstand vind u het gezellige winkelcentrum Osdorpplein met een diversiteit aan winkels en supermarkten. In de directe omgeving vindt u verschillende scholen, Meervaart theater en Amsterdams grootste park Sloterplas. De woning is uitstekend bereikbaar met het openbaar vervoer (trams 1 & 17, bussen, metro station en NS-station Lelylaan) en met de auto bent u via de diverse uitvalswegen zo op de Ringweg A-10, A9,  A4 en luchthaven Schiphol.",3 weeks,Not available to book,Specifics are not available,Excellent,180,Apartment,Existing building,2007,in a residential area,1,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2b8657b4/amsterdam/viadaan-nijmegen/request-details,2022-08-03 17:22:40
https://www.pararius.com/house-for-rent/amsterdam/2027d198/domela-nieuwenhuisstraat,House Domela Nieuwenhuisstraat,1069 SH (Osdorp-Midden),2950,144,5,Furnished,Spacious house with garden for rent in Amsterdam with 4 bedrooms in the Osdorp-Midden district.,3 weeks,01-09-2022,Specifics are not available,Good,554,House,Existing building,2008,Location type is not available,4,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Drive-in garage en overdekte parkeerstraat,Yes,https://www.pararius.com/contact/2027d198/amsterdam/re-max-pro/request-details,2022-08-03 17:22:41
https://www.pararius.com/apartment-for-rent/amsterdam/e5b9a1ba/koninginneweg,Apartment Koninginneweg 144 III,1075 ED (Willemspark),2700,90,4,Upholstered,"Koninginneweg 144 III, 1075 ED Amsterdam",3 weeks,01-09-2022,Specifics are not available,Good,300,Apartment,Existing building,1912,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e5b9a1ba/amsterdam/engel-en-volkers-amsterdam-3/request-details,2022-08-03 17:22:42
https://www.pararius.com/house-for-rent/amsterdam/a95eec11/zuideinde,House Zuideinde,1035 PM (Oostzanerwerf),2750,200,7,Furnished,ZUIDEINDE LANDSMEER | 2 SEPARATE HOMES | VERY SPACIOUS | NEXT TO THE WATER,3 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,By the water,5,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a95eec11/amsterdam/out-amsterdam/request-details,2022-08-03 17:22:43
https://www.pararius.com/apartment-for-rent/amsterdam/389aa076/oeverpad,Apartment Oeverpad 173,1068 PH (Osdorp-Oost),2500,122,4,Upholstered,Very proud to offer this amazing apartment with stunning views in the architecture price winning building 'de Schutterstoren'.,4 weeks,Not available to book,Specifics are not available,Good,380,Apartment,Existing building,2007,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Included,Yes,https://www.pararius.com/contact/389aa076/amsterdam/jlg-real-estate/request-details,2022-08-03 17:22:44
https://www.pararius.com/apartment-for-rent/amsterdam/1a075e99/achtersteven,Apartment Achtersteven,1034 VC (Banne Buiksloot),1500,80,2,Interior is not available,Apartment for rent in Amsterdam with 1 bedroom in the Banne Buiksloot district.,4 weeks,01-11-2022,Specifics are not available,Good,200,Apartment,Existing building,1971-1980,Location type is not available,1,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/1a075e99/amsterdam/rebid/request-details,2022-08-03 17:22:45
https://www.pararius.com/apartment-for-rent/amsterdam/6d681fc9/badhuiskade,Apartment Badhuiskade,1031 KV (Noordelijke IJ-oevers West),2300,80,3,Interior is not available,Apartment for rent in Amsterdam with 2 bedrooms in the Noordelijke IJ-oevers West district.,4 weeks,consultation,Specifics are not available,Good,270,Apartment,Existing building,2011-2020,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6d681fc9/amsterdam/rebid/request-details,2022-08-03 17:22:46
https://www.pararius.com/room-for-rent/amsterdam/12156883/holendrechtstraat,Room Holendrechtstraat,1078 TT (IJselbuurt),795,40,1,Furnished,"Please note: a candidate has prepaid € 300,00 deposit and will come to Amsterdam on 22 August 2022 to sign the contract in person.   ",4 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/12156883/amsterdam/humij-b-v/request-details,2022-08-03 17:22:47
https://www.pararius.com/apartment-for-rent/amsterdam/9ae11261/uiterwaardenstraat,Apartment Uiterwaardenstraat,1079 CE (Rijnbuurt),1795,78,2,Upholstered,"Uiterwaardenstraat (78m2) Rivierenbuurt, Rent EUR 1.795,00 excl. G/W/E, internet and tv",4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/9ae11261/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:22:48
https://www.pararius.com/apartment-for-rent/amsterdam/b63722af/titiaanstraat,Apartment Titiaanstraat,1077 RL (Apollobuurt),5000,171,7,Interior is not available,Characteristic apartment with garden for rent in Amsterdam with 4 bedrooms in the Apollobuurt district.,4 weeks,consultation,Specifics are not available,Good,716,Apartment,Existing building,1928,On a quiet road,4,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b63722af/amsterdam/von-poll-real-estate-zuidas/request-details,2022-08-03 17:22:49
https://www.pararius.com/apartment-for-rent/amsterdam/3d6d2d67/javakade,Apartment Javakade 142,1019 RW (Oostelijk Havengebied),2250,123,4,Upholstered or furnished,Conveniently located furnished or upholstered apartment with garden for rent in Amsterdam with 2 bedrooms in the Oostelijk Havengebied district.,4 weeks,01-09-2022,Specifics are not available,Excellent,418,Apartment,Existing building,1998,Location type is not available,2,1,3,Not present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/3d6d2d67/amsterdam/isaak-makelaardij-o-g-b-v-amsterdam/request-details,2022-08-03 17:22:50
https://www.pararius.com/apartment-for-rent/amsterdam/a699d962/noordermarkt,Apartment Noordermarkt 13 2,1015 MX (Jordaan),3500,122,3,Furnished,This lovely well maintained 2 bedroom apartment is located on the Noordermarkt right around the corner of Prinsengracht. This truly is one of Amsterdam’s nicest areas. ,4 weeks,08-08-2022,Specifics are not available,Upkeep is not available,305,Apartment,Existing building,Before 1906,Location type is not available,2,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/a699d962/amsterdam/holland-home-management/request-details,2022-08-03 17:22:51
https://www.pararius.com/apartment-for-rent/amsterdam/3d7d047f/oostenburgervoorstraat,Apartment Oostenburgervoorstraat 47 G,1018 MN (Oostelijke Eilanden/Kadijken),3950,140,4,Furnished,"
",4 weeks,19-08-2022,Specifics are not available,Excellent,392,Apartment,Existing building,2017,Location type is not available,3,Number of bathrooms is not available,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3d7d047f/amsterdam/oei-housing-amsterdam-expat-apartments/request-details,2022-08-03 17:22:52
https://www.pararius.com/apartment-for-rent/amsterdam/7c0044bd/van-ostadestraat,Apartment Van Ostadestraat,1072 TG (Nieuwe Pijp),5500,180,5,Upholstered,"Live in Amsterdam’s lively Latin Quarter, with its colorful mix of cuisines, terraces and convivial cafés. From the beautiful landscaped gardens of the Sarphatipark to the famous Albert Cuypmarkt street market, De Pijp oozes beatnik flair from every angle, and is has been popular haunt for creatives, students and bohemian spirits since the 60s. Public transport is at a 3 minute walking distance to Metro station De Pijp with a great connection to the city center and the ZuidAs. ",4 weeks,Not available to book,Specifics are not available,Excellent,450,Apartment,Existing building,1904,On a quiet road,4,2,2,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/7c0044bd/amsterdam/brixt/request-details,2022-08-03 17:22:53
https://www.pararius.com/house-for-rent/amsterdam/2fd17a0e/buikslotermeerdijk,House Buikslotermeerdijk,1025 WH (Elzenhagen),3100,128,7,Furnished,"Are you looking for a beautiful family home with a lot of space and privacy, less than 10min from the center of Amsterdam? Do you need storage, parking space and safe outside areas for the kids? This will be your dream house!",4 weeks,consultation,Specifics are not available,Excellent,435,House,Existing building,1988,Location type is not available,4,2,3,Details of balcony is not available,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2fd17a0e/amsterdam/bridgepartners/request-details,2022-08-03 17:22:54
https://www.pararius.com/apartment-for-rent/amsterdam/31244d66/onstein,Apartment Onstein,1082 KM (Buitenveldert-West),1850,85,2,Furnished,"Spacious and bright fully furnished apartment, completely renovated. Large living / dining room approx 40m2 with balcony facing West. Spacious fully equipped kitchen with balcony. Washing machine. Bedroom with wardrobe closet. Bathroom with shower and toilet. The apartment is located close to the VU and the ZuidAs. Public transport in the vicinity. The large shopping mall 'Groot Gelderlandplein' is within walking distance.",4 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1969,Location type is not available,1,1,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/31244d66/amsterdam/friedmann-housing/request-details,2022-08-03 17:22:55
https://www.pararius.com/house-for-rent/amsterdam/beef249f/dilsenstraat,House Dilsenstraat,1066 KC (Sloter-/Riekerpolder),2125,141,5,Upholstered,"Dilsenstraat (141m2) Amsterdam/Nieuw Sloten EUR 2125, - exclusive G/W/E:",4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/beef249f/amsterdam/expathousing-com-amsterdam/request-details,2022-08-03 17:22:56
https://www.pararius.com/apartment-for-rent/amsterdam/8c5e1297/leerdamhof,Apartment Leerdamhof,1108 BM (Nellestein),1850,70,2,Interior is not available,Beautiful apartment with balcony for rent in Amsterdam with 1 bedroom in the Nellestein district.,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,226,Apartment,Existing building,1980,Location type is not available,1,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/8c5e1297/amsterdam/domica-venlo/request-details,2022-08-03 17:22:57
https://www.pararius.com/house-for-rent/amsterdam/50b96d9e/osdorperweg,House Osdorperweg 910 A,1067 TD (Lutkemeer/Ookmeer),3750,180,4,Furnished,"In a wonderful location, right on the water and with beautiful views we offer this recently renovated detached property!",4 weeks,22-08-2022,Specifics are not available,Excellent,675,House,Existing building,1975,Location type is not available,3,3,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/50b96d9e/amsterdam/the-rental-agency-amsterdam/request-details,2022-08-03 17:22:58
https://www.pararius.com/apartment-for-rent/amsterdam/062f8183/van-t-hofflaan,Apartment Van 't Hofflaan 16 hs,1097 EP (Frankendael),2995,103,4,Upholstered,"This high-end ground floor apartment on two levels with a living area of approx. 103 m2 has been thoroughly renovated under the supervision of an interior architect. No effort or expense has been spared in the refurbishment, in which high-spec, sustainable materials were used. ",4 weeks,consultation,Specifics are not available,Excellent,348,Apartment,Existing building,1898,Location type is not available,3,2,2,Not present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/062f8183/amsterdam/de-graaf-groot-makelaars/request-details,2022-08-03 17:22:59
https://www.pararius.com/house-for-rent/amsterdam/51346c3c/singel,House Singel,1012 VC (Burgwallen-Nieuwe Zijde),6250,200,7,Upholstered,"LIGHT AND STATELY, FULLY RENOVATED CANAL HOUSE IN A QUIET LOCATION ON THE SINGEL NEAR THE DOME CHURCH!",4 weeks,consultation,Monumental building,Excellent,632,House,Existing building,1745,Location type is not available,5,3,3,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/51346c3c/amsterdam/von-poll-real-estate-centrum/request-details,2022-08-03 17:23:00
https://www.pararius.com/apartment-for-rent/amsterdam/e9c6ee13/keizersstraat,Apartment Keizersstraat,1011 GD (Nieuwmarkt/Lastage),2500,100,3,Furnished,Beautiful spacious apartment on the ground floor on the very centrally located Keizersstraat in the heart of Amsterdam.   ,4 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/e9c6ee13/amsterdam/michiel-stolker-real-estate/request-details,2022-08-03 17:23:01
